,ID_MUNICIP,"(0, 4]","(14, 19]","(19, 29]","(29, 39]","(39, 49]","(4, 9]","(49, 59]","(59, 69]","(69, 79]","(79, 120]","(9, 14]",TOTAL
658,353870,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
659,353880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,353890,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
661,353910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,353930,2.0,63.0,31.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0
663,353940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,353980,20.0,16.0,23.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,72.0
665,354020,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
666,354060,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
667,354070,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0
668,354075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
669,354080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
670,354090,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
671,354100,29.0,8.0,48.0,17.0,5.0,3.0,5.0,1.0,0.0,0.0,2.0,118.0
672,354130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,354140,3.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0
674,354150,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
675,354160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,354200,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
677,354220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,354240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,354260,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
680,354320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
681,354330,26.0,12.0,34.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,94.0
682,354340,35.0,3.0,21.0,17.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,87.0
683,354370,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,354390,7.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
685,354400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,354410,15.0,4.0,10.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,42.0
687,354425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,354450,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
689,354490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,354520,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
691,354530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,354540,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
693,354560,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
694,354580,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0
695,354640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,354660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,354680,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,12.0
698,354730,16.0,6.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,33.0
699,354780,125.0,50.0,160.0,65.0,17.0,8.0,12.0,5.0,0.0,0.0,5.0,447.0
700,354850,42.0,32.0,74.0,39.0,19.0,2.0,9.0,1.0,1.0,0.0,7.0,226.0
701,354870,173.0,61.0,150.0,55.0,16.0,14.0,13.0,1.0,0.0,0.0,9.0,492.0
702,354880,42.0,20.0,50.0,20.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,152.0
703,354890,7.0,5.0,7.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,32.0
704,354910,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
705,354940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
706,354950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,354970,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
708,354980,66.0,0.0,5.0,6.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,89.0
709,354990,32.0,10.0,16.0,14.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,84.0
710,355030,3219.0,1196.0,3273.0,1471.0,409.0,177.0,245.0,43.0,5.0,2.0,149.0,10189.0
711,355050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,355060,11.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0
713,355070,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,17.0
714,355080,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
715,355100,9.0,2.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0
716,355110,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
717,355150,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
718,355160,5.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0
719,355170,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
720,355200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,355210,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
722,355220,48.0,8.0,17.0,5.0,2.0,6.0,2.0,0.0,1.0,0.0,2.0,91.0
723,355240,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
724,355250,10.0,11.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0
725,355260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,355280,18.0,7.0,14.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0
727,355380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,355400,18.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
729,355410,26.0,1.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,42.0
730,355430,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
731,355450,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
732,355480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
733,355500,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
734,355510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,355530,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,355540,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
737,355560,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
738,355580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,355610,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
740,355620,8.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,29.0
741,355630,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
742,355640,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
743,355645,6.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
744,355650,5.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0
745,355670,9.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0
746,355700,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
747,355710,16.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,27.0
748,410040,1.0,6.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0
749,410120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750,410180,0.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
751,410230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
752,410400,4.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0
753,410410,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
754,410420,5.0,8.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
755,410425,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
756,410430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,410445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
758,410470,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
759,410490,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
760,410550,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
761,410580,9.0,6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
762,410680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
763,410690,37.0,349.0,764.0,207.0,52.0,3.0,20.0,1.0,0.0,0.0,7.0,1440.0
764,410765,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
765,410832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,410840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
767,410850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,410890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
769,410940,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
770,410960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
771,411010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
772,411020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,411070,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
774,411180,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
775,411210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,411320,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
777,411370,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
778,411390,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
779,411460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
780,411520,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
781,411570,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
782,411605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,411730,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
784,411800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
785,411820,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
786,411850,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,411860,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
788,411915,1.0,5.0,34.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
789,411950,3.0,3.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0
790,411990,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,412080,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
792,412120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,412200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,412220,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
795,412240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,412350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,412550,4.0,13.0,12.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0
798,412625,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
799,412770,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
800,412820,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
801,420075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
802,420200,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
803,420240,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
804,420290,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
805,420300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
806,420380,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
807,420430,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
808,420540,11.0,19.0,50.0,21.0,2.0,5.0,4.0,0.0,0.0,0.0,5.0,117.0
809,420570,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
810,420650,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
811,420730,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
812,420750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
813,420800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
814,420820,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
815,420845,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
816,420860,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,420890,1.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
818,420910,6.0,57.0,67.0,10.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,148.0
819,421010,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
820,421050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821,421090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822,421110,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823,421190,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
824,421260,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
825,421280,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
826,421350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
827,421360,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
828,421390,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
829,421470,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
830,421580,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
831,421620,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
832,421630,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
833,421660,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
834,421740,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
835,421750,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836,421830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
837,421870,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
838,421917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,421985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
840,430060,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
841,430160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,430210,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
843,430310,15.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
844,430460,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0
845,430470,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,430485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
847,430640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,430770,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
849,430920,9.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
850,431020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
851,431130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
852,431340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
853,431490,8.0,23.0,30.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,84.0
854,431760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
855,431800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
856,431870,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
857,432000,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
858,432160,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
859,432195,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
860,432240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
861,432250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
862,432300,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
863,500270,3.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
864,500830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
865,510525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
866,510619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
867,510760,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
868,510792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
869,520110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
870,520140,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
871,520549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872,520620,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
873,520870,5.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
874,521250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
875,521830,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
876,521860,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
877,530010,3.0,2.0,12.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0
