,ANO_EPI,ID_MN_RESI,"(0, 4]","(14, 19]","(19, 29]","(29, 39]","(39, 49]","(4, 9]","(49, 59]","(59, 69]","(69, 79]","(79, 120]","(9, 14]",TOTAL
886,2019,421390.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
887,2019,421470.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888,2019,421580.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
889,2019,421620.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
890,2019,421630.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
891,2019,421660.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
892,2019,421740.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
893,2019,421750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
894,2019,421870.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
895,2019,421917.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,2019,421930.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
897,2019,430060.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
898,2019,430310.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
899,2019,430460.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
900,2019,430485.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
901,2019,430640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,2019,430920.0,14.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0
903,2019,431020.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
904,2019,431130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905,2019,431490.0,1.0,4.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
906,2019,431760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
907,2019,432000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
908,2019,432160.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
909,2019,432195.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
910,2019,432300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
911,2019,500270.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
912,2019,500830.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
913,2019,520060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,2019,520110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
915,2019,520140.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
916,2019,520870.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
917,2019,521210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
918,2019,521250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
919,2019,521830.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,2019,530010.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0
921,2020,110030.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
922,2020,130260.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
923,2020,150010.0,32.0,43.0,49.0,30.0,14.0,6.0,5.0,0.0,0.0,0.0,14.0,193.0
924,2020,150020.0,5.0,11.0,11.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,41.0
925,2020,150030.0,10.0,15.0,20.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,68.0
926,2020,150070.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
927,2020,150080.0,147.0,182.0,352.0,124.0,51.0,39.0,15.0,2.0,1.0,0.0,37.0,950.0
928,2020,150090.0,20.0,11.0,34.0,11.0,3.0,3.0,5.0,1.0,0.0,1.0,4.0,93.0
929,2020,150095.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
930,2020,150110.0,28.0,16.0,8.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,9.0,75.0
931,2020,150120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
932,2020,150130.0,15.0,8.0,13.0,4.0,4.0,11.0,3.0,1.0,0.0,0.0,3.0,62.0
933,2020,150140.0,258.0,303.0,348.0,147.0,32.0,57.0,20.0,2.0,0.0,0.0,69.0,1236.0
934,2020,150150.0,10.0,11.0,23.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0
935,2020,150160.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
936,2020,150170.0,12.0,10.0,17.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,54.0
937,2020,150180.0,80.0,36.0,33.0,14.0,11.0,13.0,5.0,0.0,0.0,0.0,15.0,207.0
938,2020,150190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
939,2020,150200.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
940,2020,150210.0,15.0,29.0,39.0,20.0,5.0,6.0,0.0,1.0,0.0,0.0,6.0,121.0
941,2020,150215.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
942,2020,150220.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
943,2020,150230.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
944,2020,150240.0,17.0,5.0,11.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,47.0
945,2020,150250.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
946,2020,150275.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
947,2020,150280.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
948,2020,150285.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
949,2020,150290.0,5.0,8.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,37.0
950,2020,150307.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
951,2020,150309.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
952,2020,150310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
953,2020,150320.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
954,2020,150330.0,21.0,23.0,28.0,17.0,3.0,9.0,1.0,0.0,0.0,0.0,9.0,111.0
955,2020,150340.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
956,2020,150345.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
957,2020,150350.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
958,2020,150390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
959,2020,150400.0,7.0,17.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,44.0
960,2020,150405.0,8.0,16.0,36.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,76.0
961,2020,150420.0,39.0,13.0,30.0,14.0,7.0,6.0,3.0,1.0,0.0,0.0,2.0,115.0
962,2020,150430.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
963,2020,150442.0,40.0,34.0,49.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0,9.0,162.0
964,2020,150450.0,11.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0
965,2020,150460.0,3.0,3.0,14.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,31.0
966,2020,150470.0,31.0,27.0,51.0,26.0,3.0,10.0,7.0,0.0,0.0,0.0,10.0,165.0
967,2020,150480.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0
968,2020,150490.0,4.0,4.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
969,2020,150495.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
970,2020,150497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
971,2020,150506.0,8.0,7.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0
972,2020,150520.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
973,2020,150548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
974,2020,150550.0,25.0,9.0,11.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,52.0
975,2020,150553.0,40.0,9.0,21.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,81.0
976,2020,150570.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
977,2020,150580.0,54.0,23.0,24.0,13.0,4.0,12.0,0.0,0.0,0.0,0.0,9.0,139.0
978,2020,150610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
979,2020,150613.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
980,2020,150620.0,10.0,8.0,16.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,53.0
981,2020,150630.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982,2020,150635.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
983,2020,150640.0,3.0,8.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0
984,2020,150650.0,3.0,2.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0
985,2020,150655.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,2020,150660.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
987,2020,150690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
988,2020,150700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
989,2020,150710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
990,2020,150715.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
991,2020,150720.0,2.0,10.0,12.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,36.0
992,2020,150745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
993,2020,150747.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
994,2020,150750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
995,2020,150760.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
996,2020,150770.0,1.0,6.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0
997,2020,150780.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0
998,2020,150790.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0
999,2020,150795.0,22.0,7.0,22.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,64.0
1000,2020,150796.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1001,2020,150800.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1002,2020,150803.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
1003,2020,150810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,2020,150812.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1005,2020,150820.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1006,2020,150830.0,7.0,11.0,22.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,4.0,57.0
1007,2020,160015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,2020,160023.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1009,2020,160030.0,141.0,9.0,11.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,11.0,194.0
1010,2020,160040.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1011,2020,160050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1012,2020,160053.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1013,2020,160060.0,67.0,10.0,19.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,116.0
1014,2020,160070.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1015,2020,171820.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1016,2020,210203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1017,2020,210290.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0
1018,2020,230310.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1019,2020,230430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1020,2020,230440.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1021,2020,240325.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1022,2020,240810.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1023,2020,250750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,2020,260300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,2020,260345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,2020,260680.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1027,2020,260720.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1028,2020,260790.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
1029,2020,260960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1030,2020,261070.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1031,2020,261110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,2020,261160.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
1033,2020,261300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,2020,261420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,2020,270430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1036,2020,270570.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,2020,270630.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,2020,280350.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,2020,280710.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
1040,2020,290350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,2020,290570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,2020,291840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,2020,291920.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1044,2020,292380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1045,2020,310560.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1046,2020,310620.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
1047,2020,310670.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1048,2020,311530.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1049,2020,311830.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1050,2020,313300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,2020,313440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,2020,313670.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1053,2020,314220.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1054,2020,314390.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,2020,316250.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1056,2020,316470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,2020,316930.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,2020,316940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,2020,330010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,2020,330020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,2020,330023.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1062,2020,330030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,2020,330045.0,33.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0
1064,2020,330070.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,2020,330080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,2020,330095.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1067,2020,330170.0,67.0,2.0,16.0,3.0,4.0,9.0,0.0,1.0,0.0,0.0,5.0,107.0
1068,2020,330190.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
1069,2020,330200.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1070,2020,330227.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1071,2020,330240.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1072,2020,330250.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1073,2020,330270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,2020,330280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1075,2020,330285.0,6.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0
1076,2020,330320.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1077,2020,330330.0,7.0,23.0,32.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,80.0
1078,2020,330340.0,2.0,4.0,18.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0
1079,2020,330350.0,67.0,12.0,22.0,7.0,2.0,9.0,3.0,0.0,0.0,0.0,8.0,130.0
1080,2020,330380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,2020,330385.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1082,2020,330390.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
1083,2020,330411.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1084,2020,330414.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
1085,2020,330420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1086,2020,330430.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1087,2020,330450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,2020,330455.0,81.0,146.0,247.0,84.0,23.0,7.0,23.0,1.0,0.0,0.0,9.0,621.0
1089,2020,330490.0,11.0,8.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,34.0
1090,2020,330510.0,34.0,11.0,11.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,69.0
1091,2020,330520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,2020,330550.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,2020,330555.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,2020,330575.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,2020,330580.0,0.0,14.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0
1096,2020,330610.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
1097,2020,330630.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1098,2020,350030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,2020,350390.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,2020,350410.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1101,2020,350430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,2020,350550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,2020,350570.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1104,2020,350600.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
