,ID_MN_RESI,"(0, 4]","(14, 19]","(19, 29]","(29, 39]","(39, 49]","(4, 9]","(49, 59]","(59, 69]","(69, 79]","(79, 120]","(9, 14]",TOTAL
477,330227.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
478,330240.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
479,330250.0,28.0,3.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,41.0
480,330270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,330280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,330285.0,6.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0
483,330320.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
484,330330.0,8.0,24.0,37.0,13.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,92.0
485,330340.0,2.0,4.0,18.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0
486,330350.0,77.0,18.0,26.0,7.0,2.0,10.0,3.0,0.0,0.0,0.0,10.0,153.0
487,330380.0,6.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0
488,330385.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
489,330390.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
490,330411.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
491,330414.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
492,330420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,330430.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
494,330450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,330452.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
496,330455.0,131.0,168.0,294.0,101.0,27.0,13.0,27.0,1.0,0.0,1.0,12.0,775.0
497,330490.0,14.0,8.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,37.0
498,330510.0,66.0,15.0,15.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,8.0,118.0
499,330520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,330550.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
501,330555.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,330575.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,330580.0,0.0,14.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0
504,330610.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
505,330630.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
506,350010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
507,350030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,350050.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509,350070.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
510,350100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
511,350150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
512,350160.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0
513,350190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
514,350210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
515,350220.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
516,350240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
517,350250.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
518,350275.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
519,350280.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0
520,350310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,350320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,350330.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0
523,350380.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
524,350390.0,14.0,2.0,16.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,47.0
525,350400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,350410.0,22.0,3.0,7.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,46.0
527,350420.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,350430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529,350450.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
530,350460.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
531,350520.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
532,350530.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
533,350550.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
534,350560.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
535,350570.0,107.0,28.0,85.0,43.0,15.0,5.0,9.0,0.0,0.0,0.0,3.0,295.0
536,350580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
537,350600.0,19.0,17.0,27.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,86.0
538,350610.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
539,350635.0,13.0,8.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,44.0
540,350650.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
541,350660.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
542,350700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
543,350710.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
544,350750.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
545,350760.0,18.0,0.0,7.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,32.0
546,350790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,350810.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
548,350840.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
549,350850.0,12.0,5.0,7.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,36.0
550,350860.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551,350870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
552,350900.0,16.0,30.0,35.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,95.0
553,350920.0,10.0,7.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0
554,350925.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
555,350930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
556,350945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,350950.0,92.0,28.0,42.0,23.0,8.0,4.0,4.0,2.0,0.0,0.0,5.0,208.0
558,350960.0,11.0,11.0,7.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0
559,350970.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
560,351000.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
561,351020.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
562,351030.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
563,351050.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
564,351060.0,102.0,36.0,120.0,43.0,10.0,5.0,8.0,1.0,0.0,0.0,5.0,330.0
565,351110.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
566,351150.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
567,351160.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
568,351210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
569,351220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,351240.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
571,351250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
572,351280.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
573,351300.0,40.0,17.0,55.0,19.0,7.0,7.0,1.0,0.0,0.0,0.0,2.0,148.0
574,351310.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
575,351340.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0
576,351350.0,10.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,23.0
577,351380.0,48.0,24.0,57.0,18.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,160.0
578,351390.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
579,351410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
580,351430.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
581,351440.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
582,351450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
583,351480.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,351500.0,22.0,10.0,16.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,60.0
585,351510.0,11.0,5.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0
586,351515.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
587,351518.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,351550.0,57.0,4.0,3.0,7.0,4.0,9.0,4.0,1.0,1.0,0.0,10.0,100.0
589,351570.0,27.0,15.0,49.0,18.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,117.0
590,351600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,351620.0,4.0,3.0,7.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,25.0
592,351630.0,131.0,130.0,241.0,76.0,17.0,23.0,8.0,0.0,0.0,0.0,9.0,635.0
593,351640.0,63.0,65.0,146.0,55.0,10.0,13.0,2.0,1.0,0.0,0.0,12.0,367.0
594,351650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,351670.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
596,351690.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,351700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
598,351730.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
599,351740.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
600,351750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
601,351810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
602,351820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
603,351830.0,24.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,33.0
604,351840.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
605,351860.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
606,351870.0,32.0,3.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,52.0
607,351880.0,299.0,111.0,305.0,131.0,36.0,26.0,16.0,4.0,0.0,0.0,27.0,955.0
608,351905.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,351907.0,19.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
610,351920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,351930.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
612,351940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,351950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
614,351960.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
615,351970.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
616,351980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
617,352000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
618,352020.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
619,352040.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
620,352044.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
621,352050.0,21.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0
622,352090.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
623,352100.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
624,352210.0,9.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0
625,352220.0,27.0,13.0,13.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,65.0
626,352230.0,12.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,25.0
627,352240.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
628,352250.0,43.0,8.0,30.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,93.0
629,352260.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
630,352270.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
631,352280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
632,352290.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
633,352310.0,90.0,41.0,78.0,28.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,253.0
634,352330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,352340.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
636,352360.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,352380.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,352390.0,27.0,1.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,46.0
639,352400.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
640,352420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
641,352430.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
642,352440.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
643,352450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,352470.0,17.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0
645,352480.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
646,352500.0,27.0,9.0,20.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0
647,352510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,352520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
649,352530.0,5.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
650,352550.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
651,352560.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,352570.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
653,352580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
654,352585.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
655,352590.0,38.0,11.0,30.0,24.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,118.0
656,352600.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
657,352610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,352620.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
659,352640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,352660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
661,352670.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
662,352690.0,28.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
663,352710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,352720.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0
665,352730.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
666,352740.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
667,352760.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
668,352780.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
669,352840.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
670,352850.0,42.0,7.0,22.0,7.0,6.0,8.0,3.0,1.0,0.0,1.0,5.0,102.0
671,352890.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
672,352900.0,18.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,33.0
673,352930.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
674,352940.0,108.0,39.0,104.0,42.0,11.0,6.0,7.0,1.0,1.0,0.0,3.0,322.0
675,352960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
676,353010.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
677,353030.0,8.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0
678,353040.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,353050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,353060.0,59.0,24.0,48.0,27.0,5.0,4.0,4.0,0.0,0.0,1.0,2.0,174.0
681,353070.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
682,353080.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
683,353110.0,6.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,23.0
684,353120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,353130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
686,353140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,353180.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
688,353190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
689,353210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,353240.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
691,353260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
692,353300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,353320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,353340.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
695,353360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
696,353390.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
697,353410.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,353440.0,101.0,48.0,128.0,50.0,19.0,7.0,6.0,2.0,1.0,0.0,7.0,369.0
699,353450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,353470.0,11.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,24.0
701,353490.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,353540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
703,353550.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
704,353560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,353600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
706,353620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,353650.0,19.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0
708,353670.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
709,353680.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
710,353710.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
711,353720.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
712,353730.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
713,353740.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
714,353760.0,13.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0
